#start mode=1 prof=3 force=0 gear=HEAVY kp=9600.0 kd=48.0 vkp=6200.0 vki=31.0 lb=7.5 ea=21.9 rms=0.0 dead=1500 vbat=12.1
#seq,gyro,ang_c,ml,mr,el,er,inj
2300,-342,41,-1591,-1591,0,1,0
2301,-254,31,-1561,-1561,1,0,0
2302,-150,24,-1528,-1528,0,0,0
2303,-46,20,1518,1518,0,1,0
2304,50,20,1544,1544,-1,0,0
2305,96,22,1562,1562,0,0,0
2306,86,24,1564,1564,1,0,0
2307,52,25,1552,1552,1,0,0
2308,38,24,1539,1539,0,0,0
2309,52,26,1550,1550,0,1,0
2310,1,26,1529,1529,1,0,0
2311,-110,23,-1532,-1532,0,0,0
2312,-162,16,-1560,-1560,0,1,0
2313,-97,12,-1529,-1529,1,0,0
2314,-70,9,-1525,-1525,0,0,0
2315,-90,4,-1555,-1555,-1,0,0
2316,4,3,-1525,-1525,0,-1,0
2317,75,5,1510,1510,0,0,0
2318,59,7,-1517,-1517,-1,-1,0
2319,27,6,-1531,-1531,0,0,0
2320,30,6,-1528,-1528,0,0,0
2321,21,6,-1541,-1541,0,-1,0
2322,-2,5,-1570,-1570,-1,-1,0
2323,8,4,-1570,-1570,-1,0,0
2324,30,4,-1563,-1563,0,-1,0
2325,27,4,-1579,-1579,-1,-1,0
2326,64,2,-1553,-1553,0,0,0
2327,159,7,-1506,-1506,0,-1,0
2328,147,10,-1521,-1521,-1,-1,0
2329,178,13,-1514,-1514,-1,-1,0
2330,277,21,1533,1533,-1,-1,0
2331,305,30,1557,1557,-1,0,0
2332,304,37,1566,1566,0,-1,0
2333,326,47,1577,1577,-1,-1,0
2334,308,56,1591,1591,0,0,0
2335,253,64,1581,1581,0,0,0
2336,196,69,1569,1569,0,0,0
2337,139,73,1573,1573,1,1,0
2338,93,74,1565,1565,0,1,0
2339,90,76,1567,1567,0,0,0
2340,93,77,1590,1590,1,1,0
2341,71,79,1589,1589,0,1,0
2342,31,79,1596,1596,2,1,0
2343,-54,79,1557,1557,0,1,0
2344,-211,74,-1520,-1520,1,0,0
2345,-296,63,-1570,-1570,0,1,0
2346,-253,54,-1546,-1546,1,1,0
2347,-250,44,-1554,-1554,0,1,0
2348,-192,36,-1535,-1535,0,1,0
2349,-100,32,-1505,-1505,0,0,0
2350,-31,29,1517,1517,0,0,0
2351,32,28,1530,1530,-1,0,0
2352,71,29,1546,1546,0,0,0
2353,67,31,1542,1542,0,0,0
2354,32,31,1522,1522,0,0,0
2355,3,30,1505,1505,0,0,0
2356,9,30,1515,1515,1,0,0
2357,20,29,1517,1517,0,0,0
2358,6,29,1506,1506,0,0,0
2359,0,28,1519,1519,1,1,0
2360,-24,26,1512,1512,1,0,0
2361,-97,22,-1531,-1531,0,0,0
2362,-77,19,-1530,-1530,0,0,0
2363,-58,17,-1518,-1518,1,0,0
2364,-92,12,-1544,-1544,0,0,0
2365,-34,10,-1532,-1532,0,-1,0
2366,32,10,-1503,-1503,0,0,0
2367,53,11,-1503,-1503,-1,0,0
2368,39,11,-1520,-1520,0,-1,0
2369,31,11,-1531,-1531,0,-1,0
2370,21,11,-1543,-1543,0,-1,0
2371,0,10,-1560,-1560,-1,0,0
2372,8,9,-1572,-1572,-1,-1,0
2373,33,9,-1554,-1554,0,0,0
2374,87,7,-1543,-1543,-1,-1,0
2375,202,13,1515,1515,0,-1,0
2376,184,19,1511,1511,0,-1,0
2377,138,20,-1521,-1521,-1,-1,0
2378,196,26,1523,1523,0,0,0
2379,202,32,1530,1530,0,-1,0
2380,144,37,1516,1516,0,0,0
2381,86,40,-1502,-1502,0,0,0
2382,64,40,-1506,-1506,0,0,0
2383,83,42,0,0,-1,0,0
2384,68,43,0,0,0,0,0
2385,47,43,-1505,-1505,0,0,0
2386,69,44,1501,1501,-1,0,0
2387,49,46,-1503,-1503,0,0,0
2388,14,44,-1516,-1516,0,0,0
2389,39,44,-1501,-1501,0,0,0
2390,30,45,-1501,-1501,0,0,0
2391,-4,43,-1517,-1517,0,0,0
2392,50,43,1501,1501,-1,0,0
2393,96,46,1529,1529,0,0,0
2394,64,46,1517,1517,0,0,0
2395,73,48,1525,1525,0,0,0
2396,61,49,1522,1522,0,0,0
2397,30,48,1519,1519,0,1,0
2398,27,48,1527,1527,1,0,0
2399,32,48,1527,1527,0,0,0
2400,29,48,1535,1535,0,1,0
2401,33,48,1544,1544,0,1,0
2402,45,48,1566,1566,1,1,0
2403,42,48,1578,1578,1,1,0
2404,19,48,1558,1558,0,0,0
2405,-14,49,1556,1556,1,1,0
2406,-103,46,1501,1501,0,0,0
2407,-119,40,1510,1510,1,2,0
2408,-65,37,1521,1521,0,0,0
2409,-85,35,1522,1522,1,1,0
2410,-206,28,-1534,-1534,1,1,0
2411,-292,17,-1578,-1578,1,1,0
2412,-238,9,-1562,-1562,0,1,0
2413,-228,2,-1578,-1578,0,0,0
2414,-226,-6,-1597,-1597,0,0,0
2415,-148,-13,-1575,-1575,0,0,0
2416,-38,-17,-1532,-1532,0,0,0
2417,58,-16,-1502,-1502,0,-1,0
2418,67,-14,-1519,-1519,-1,-1,0
2419,22,-14,-1541,-1541,0,0,0
2420,-7,-15,-1586,-1586,-2,-1,0
2421,8,-16,-1574,-1574,0,0,0
2422,26,-16,-1582,-1582,-1,-1,0
2423,44,-17,-1589,-1589,0,-2,0
2424,98,-18,-1565,-1565,-1,0,0
2425,211,-12,-1517,-1517,-1,-1,0
2426,260,-5,1504,1504,-1,-1,0
2427,297,1,1511,1511,-1,-2,0
2428,393,11,1571,1571,0,-1,0
2429,440,25,1610,1610,-1,0,0
2430,396,37,1603,1603,0,-1,0
2431,336,47,1597,1597,0,0,0
2432,277,55,1587,1587,0,0,0
2433,218,61,1584,1584,0,1,0
2434,157,66,1565,1565,0,0,0
2435,92,68,1550,1550,1,0,0
2436,53,68,1544,1544,0,1,0
2437,48,68,1562,1562,1,1,0
2438,44,69,1568,1568,0,1,0
2439,16,70,1581,1581,2,1,0
2440,-104,68,1516,1516,0,0,0
2441,-223,60,-1536,-1536,1,1,0
2442,-226,52,-1544,-1544,0,1,0
2443,-206,44,-1531,-1531,1,1,0
2444,-216,37,-1543,-1543,0,1,0
2445,-212,29,-1559,-1559,0,0,0
2446,-127,22,-1534,-1534,0,0,0
2447,-22,19,1507,1507,0,0,0
2448,60,20,1541,1541,0,0,0
2449,58,21,1536,1536,0,0,0
2450,47,21,1527,1527,0,0,0
2451,43,22,1532,1532,1,0,0
2452,29,23,1531,1531,1,0,0
2453,-35,21,-1507,-1507,0,0,0
2454,-52,18,-1522,-1522,0,0,0
2455,-36,17,-1508,-1508,1,0,0
2456,-75,13,-1536,-1536,0,0,0
2457,-64,9,-1538,-1538,0,0,0
2458,21,9,-1502,-1502,0,0,0
2459,56,10,1504,1504,-1,0,0
2460,37,11,-1516,-1516,0,-1,0
2461,27,10,-1520,-1520,0,0,0
2462,29,10,-1518,-1518,0,0,0
2463,11,10,-1537,-1537,0,-1,0
2464,1,9,-1551,-1551,0,-1,0
2465,20,9,-1548,-1548,-1,0,0
2466,24,9,-1552,-1552,-1,0,0
2467,11,8,-1564,-1564,0,-1,0
2468,14,7,-1557,-1557,0,0,0
2469,24,5,-1570,-1570,-1,-1,0
2470,122,5,-1525,-1525,0,-1,0
2471,210,12,1521,1521,0,-1,0
2472,157,17,-1512,-1512,-1,-1,0
2473,132,18,-1523,-1523,-1,0,0
2474,213,24,1511,1511,-1,-1,0
2475,230,31,1528,1528,0,-1,0
2476,202,37,1511,1511,-1,-1,0
2477,208,41,1530,1530,0,0,0
2478,261,49,1574,1574,0,0,0
2479,212,56,1565,1565,0,0,0
2480,144,60,1545,1545,0,0,0
2481,96,61,1539,1539,0,1,0
2482,93,63,1552,1552,0,1,0
2483,103,64,1570,1570,1,0,0
2484,105,67,1582,1582,0,1,0
2485,89,68,1595,1595,1,1,0
2486,67,70,1600,1600,1,1,0
2487,37,71,1589,1589,0,1,0
2488,-22,73,1576,1576,1,1,0
2489,-215,66,-1522,-1522,0,1,0
2490,-300,55,-1573,-1573,1,0,0
2491,-234,46,-1539,-1539,0,2,0
2492,-217,40,-1528,-1528,1,1,0
2493,-276,29,-1568,-1568,1,0,0
2494,-204,21,-1554,-1554,0,0,0
2495,-97,15,-1518,-1518,0,0,0
2496,4,13,1520,1520,0,0,0
2497,67,14,1545,1545,0,0,0
2498,76,16,1545,1545,0,0,0
2499,45,17,1525,1525,0,0,0
2500,22,16,1510,1510,0,0,0
2501,27,16,1508,1508,0,0,0
2502,-12,15,1506,1506,1,1,0
2503,-47,12,-1519,-1519,0,0,0
2504,-24,12,-1513,-1513,0,0,0
2505,-53,9,-1533,-1533,0,0,0
2506,-60,5,-1543,-1543,0,0,0
2507,5,4,-1527,-1527,0,-1,0
2508,64,6,1502,1502,0,0,0
2509,42,7,-1518,-1518,-1,0,0
2510,17,6,-1530,-1530,0,0,0
2511,22,5,-1537,-1537,0,-1,0
2512,13,5,-1539,-1539,0,0,0
2513,-5,4,-1548,-1548,0,0,0
2514,13,3,-1558,-1558,-1,-1,0
2515,25,3,-1567,-1567,-1,-1,0
2516,13,3,-1567,-1567,0,0,0
2517,4,2,-1576,-1576,0,-1,0
2518,14,1,-1576,-1576,-1,0,0
2519,19,0,-1568,-1568,0,0,0
2520,97,0,-1545,-1545,-1,-1,0
2521,195,5,-1505,-1505,0,-2,0
2522,163,9,-1526,-1526,-2,0,0
2523,184,12,-1512,-1512,0,-1,0
2524,292,20,1539,1539,-1,-1,0
2525,317,30,1563,1563,0,-1,0
2526,311,37,1559,1559,-1,-1,0
2527,336,47,1594,1594,0,0,0
2528,300,57,1596,1596,0,0,0
2529,239,64,1583,1583,0,0,0
2530,175,69,1565,1565,0,0,0
2531,117,71,1556,1556,0,1,0
2532,103,73,1574,1574,1,1,0
2533,106,75,1588,1588,0,1,0
2534,94,77,1603,1603,1,1,0
2535,42,78,1575,1575,0,0,0
2536,-65,76,1557,1557,2,2,0
2537,-164,74,1509,1509,0,1,0
2538,-282,63,-1547,-1547,1,1,0
2539,-268,53,-1561,-1561,0,0,0
2540,-261,44,-1545,-1545,1,2,0
2541,-244,35,-1558,-1558,0,0,0
2542,-207,27,-1548,-1548,0,1,0
2543,-132,21,-1529,-1529,0,0,0
2544,-30,18,1508,1508,0,0,0
2545,46,18,1538,1538,0,0,0
2546,55,18,1537,1537,0,0,0
2547,66,19,1538,1538,0,0,0
2548,42,20,1522,1522,0,0,0
2549,19,19,1518,1518,1,0,0
2550,45,20,1536,1536,1,0,0
2551,-3,20,1507,1507,0,0,0
2552,-66,16,-1531,-1531,0,0,0
2553,-25,15,-1506,-1506,1,0,0
2554,-40,13,-1519,-1519,0,0,0
2555,-73,9,-1542,-1542,0,0,0
2556,-6,8,-1517,-1517,0,0,0
2557,58,9,1513,1513,0,0,0
2558,65,10,-1505,-1505,-1,-1,0
2559,52,10,-1510,-1510,0,0,0
2560,54,11,-1507,-1507,0,0,0
2561,41,12,-1522,-1522,0,-1,0
2562,15,11,-1533,-1533,0,0,0
2563,22,11,-1548,-1548,-1,-1,0
2564,36,11,-1546,-1546,-1,0,0
2565,31,11,-1553,-1553,0,-1,0
2566,25,11,-1550,-1550,0,0,0
2567,29,11,-1553,-1553,0,-1,0
2568,43,8,-1553,-1553,-1,0,0
2569,162,11,1503,1503,0,-1,0
2570,205,18,1518,1518,-1,-1,0
2571,142,22,-1510,-1510,0,-1,0
2572,140,23,-1511,-1511,-1,0,0
2573,216,30,1522,1522,-1,-1,0
2574,214,37,1538,1538,0,0,0
2575,164,42,1518,1518,0,-1,0
2576,148,43,1521,1521,0,0,0
2577,228,50,1573,1573,0,0,0
2578,196,56,1571,1571,0,0,0
2579,130,60,1558,1558,0,1,0
2580,79,61,1538,1538,0,0,0
2581,73,62,1548,1548,0,1,0
2582,82,63,1554,1554,0,0,0
2583,81,65,1576,1576,1,1,0
2584,60,66,1584,1584,1,1,0
2585,26,66,1573,1573,0,1,0
2586,-7,67,1570,1570,1,1,0
2587,-105,65,1523,1523,0,1,0
2588,-258,56,-1556,-1556,1,0,0
2589,-299,45,-1576,-1576,0,2,0
2590,-213,36,-1532,-1532,1,1,0
2591,-156,31,-1522,-1522,0,0,0
2592,-169,25,-1534,-1534,1,0,0
2593,-109,19,-1531,-1531,-1,0,0
2594,-7,17,1510,1510,0,0,0
2595,63,17,1538,1538,0,0,0
2596,71,19,1538,1538,0,0,0
2597,36,19,1518,1518,0,0,0
2598,20,19,1517,1517,1,0,0
2599,34,19,1519,1519,0,0,0
2600,12,19,1505,1505,0,0,0
2601,-54,17,-1511,-1511,1,1,0
2602,-62,14,-1523,-1523,0,0,0
2603,-55,11,-1528,-1528,0,0,0
2604,-59,8,-1547,-1547,0,-1,0
2605,-32,6,-1538,-1538,0,0,0
2606,35,6,-1507,-1507,0,0,0
2607,50,7,-1510,-1510,-1,0,0
2608,31,7,-1529,-1529,0,-1,0
2609,27,7,-1529,-1529,0,0,0
2610,17,7,-1552,-1552,-1,-1,0
2611,-6,6,-1580,-1580,-1,-1,0
2612,-3,5,-1573,-1573,0,0,0
2613,12,4,-1580,-1580,-1,-1,0
2614,17,3,-1581,-1581,0,-1,0
2615,52,0,-1579,-1579,-1,-1,0
2616,202,5,-1502,-1502,0,-1,0
2617,217,12,-1508,-1508,-2,-1,0
2618,202,17,-1518,-1518,-1,-1,0
2619,270,22,1524,1524,0,-1,0
2620,373,34,1578,1578,-1,-1,0
2621,349,44,1580,1580,0,-1,0
2622,321,53,1579,1579,-1,0,0
2623,294,62,1577,1577,-1,0,0
2624,233,69,1578,1578,1,0,0
2625,169,74,1581,1581,1,1,0
2626,113,76,1560,1560,0,0,0
2627,99,77,1568,1568,0,1,0
2628,104,79,1593,1593,1,1,0
2629,92,81,1598,1598,0,1,0
2630,35,81,1578,1578,1,0,0
2631,-63,78,1544,1544,1,1,0
2632,-122,76,1535,1535,1,2,0
2633,-221,71,-1506,-1506,1,1,0
2634,-319,60,-1566,-1566,0,1,0
2635,-305,49,-1571,-1571,1,0,0
2636,-293,38,-1576,-1576,0,1,0
2637,-225,29,-1553,-1553,0,1,0
2638,-126,23,-1522,-1522,0,0,0
2639,-23,20,1515,1515,0,0,0
2640,66,20,1551,1551,0,0,0
2641,104,22,1565,1565,0,0,0
2642,84,24,1562,1562,0,1,0
2643,50,25,1540,1540,0,0,0
2644,43,26,1543,1543,1,0,0
2645,-21,27,1517,1517,1,0,0
2646,-116,21,-1531,-1531,0,1,0
2647,-71,18,-1509,-1509,1,0,0
2648,-81,16,-1523,-1523,0,0,0
2649,-145,9,-1565,-1565,0,0,0
2650,-75,5,-1541,-1541,0,0,0
2651,32,4,1505,1505,0,0,0
2652,86,7,1520,1520,0,-1,0
2653,58,8,1505,1505,0,0,0
2654,35,8,-1507,-1507,0,0,0
2655,34,8,-1508,-1508,0,0,0
2656,26,8,-1513,-1513,0,0,0
2657,16,7,-1529,-1529,-1,0,0
2658,23,7,-1535,-1535,0,-1,0
2659,33,8,-1528,-1528,0,0,0
2660,23,7,-1531,-1531,0,0,0
2661,13,7,-1534,-1534,0,0,0
2662,15,6,-1553,-1553,-1,-1,0
2663,14,6,-1559,-1559,0,-1,0
2664,12,5,-1565,-1565,-1,0,0
2665,18,5,-1557,-1557,0,0,0
2666,11,4,-1577,-1577,-1,-1,0
2667,32,2,-1561,-1561,0,0,0
2668,126,5,-1527,-1527,-1,-1,0
2669,130,9,-1523,-1523,0,-1,0
2670,107,9,-1556,-1556,-2,-1,0
2671,204,14,-1503,-1503,0,-1,0
2672,269,22,1538,1538,-1,0,0
2673,282,29,1552,1552,0,-1,0
2674,319,37,1569,1569,-1,-1,0
2675,319,47,1590,1590,0,0,0
2676,264,55,1581,1581,0,0,0
2677,203,61,1567,1567,0,0,0
2678,142,65,1559,1559,0,1,0
2679,87,66,1538,1538,0,0,0
2680,74,67,1556,1556,1,1,0
2681,75,68,1557,1557,0,0,0
2682,60,69,1571,1571,1,1,0
2683,28,69,1563,1563,0,1,0
2684,3,69,1567,1567,1,1,0
2685,-86,69,1537,1537,1,1,0
2686,-245,60,-1536,-1536,1,1,0
2687,-250,51,-1557,-1557,0,0,0
2688,-215,43,-1547,-1547,0,1,0
2689,-230,35,-1551,-1551,1,1,0
2690,-209,27,-1559,-1559,0,0,0
2691,-118,21,-1520,-1520,0,1,0
2692,-16,18,1508,1508,-1,0,0
2693,68,19,1543,1543,0,0,0
2694,82,21,1547,1547,0,0,0
2695,44,21,1525,1525,0,0,0
2696,37,21,1517,1517,0,0,0
2697,47,23,1520,1520,0,0,0
2698,18,23,1505,1505,0,0,0
2699,1,21,-1507,-1507,0,0,0
2700,31,21,1505,1505,0,0,0
2701,12,21,-1506,-1506,0,0,0
2702,-6,19,-1518,-1518,0,0,0
2703,49,19,1508,1508,0,0,0
2704,84,21,1525,1525,0,0,0
2705,53,22,1511,1511,0,0,0
2706,37,22,1503,1503,0,0,0
2707,52,22,1509,1509,0,0,0
2708,57,23,1513,1513,0,0,0
2709,47,24,1518,1518,1,0,0
2710,45,24,1526,1526,0,1,0
2711,46,25,1524,1524,0,0,0
2712,14,25,1506,1506,0,0,0
2713,-5,24,1503,1503,1,0,0
2714,-53,21,-1515,-1515,1,0,0
2715,-69,18,-1530,-1530,0,0,0
2716,-50,16,-1527,-1527,0,0,0
2717,-60,13,-1528,-1528,1,0,0
2718,-48,10,-1539,-1539,0,-1,0
2719,6,9,-1516,-1516,0,0,0
2720,34,10,-1513,-1513,-1,0,0
2721,41,10,-1520,-1520,0,-1,0
2722,35,10,-1531,-1531,0,-1,0
2723,23,10,-1544,-1544,0,-1,0
2724,-2,10,-1562,-1562,-1,0,0
2725,-8,8,-1581,-1581,-1,-1,0
2726,17,7,-1563,-1563,0,0,0
2727,65,5,-1546,-1546,0,-1,0
2728,184,9,1502,1502,-1,-1,0
2729,187,15,1508,1508,0,-1,0
2730,138,17,-1525,-1525,-1,-1,0
2731,178,22,1509,1509,0,0,0
2732,199,28,1514,1514,-1,-1,0
2733,141,32,-1509,-1509,0,-1,0
2734,111,35,-1520,-1520,-1,0,0
2735,121,38,-1503,-1503,0,0,0
2736,120,41,1508,1508,0,0,0
2737,81,42,-1512,-1512,0,-1,0
2738,99,44,1505,1505,0,0,0
2739,115,47,1524,1524,0,0,0
2740,67,49,1507,1507,0,0,0
2741,33,48,1505,1505,0,1,0
2742,54,48,1517,1517,0,0,0
2743,47,49,1526,1526,0,1,0
2744,36,49,1531,1531,0,1,0
2745,35,49,1528,1528,0,0,0
2746,39,49,1529,1529,0,0,0
2747,43,49,1551,1551,1,1,0
2748,49,50,1570,1570,1,1,0
2749,35,50,1566,1566,0,1,0
2750,7,50,1555,1555,0,1,0
2751,-38,50,1537,1537,1,0,0
2752,-111,46,1501,1501,0,1,0
2753,-117,40,1504,1504,1,1,0
2754,-73,37,1522,1522,0,1,0
2755,-130,34,1503,1503,1,1,0
2756,-290,23,-1576,-1576,1,1,0
2757,-262,14,-1574,-1574,0,1,0
2758,-220,7,-1553,-1553,1,1,0
2759,-221,0,-1574,-1574,0,0,0
2760,-236,-9,-1602,-1602,0,0,0
2761,-169,-17,-1586,-1586,0,0,0
2762,-60,-21,-1546,-1546,0,0,0
2763,38,-21,-1524,-1524,-1,-1,0
2764,54,-19,-1528,-1528,0,-1,0
2765,14,-19,-1557,-1557,-1,0,0
2766,-19,-21,-1593,-1593,-1,-1,0
2767,-20,-22,-1601,-1601,0,-1,0
2768,-5,-24,-1610,-1610,-1,-1,0
2769,18,-26,-1614,-1614,-1,-1,0
2770,94,-28,-1581,-1581,0,-1,0
2771,246,-21,-1522,-1522,-2,-1,0
2772,306,-12,1508,1508,-1,-1,0
2773,340,-3,1536,1536,0,-1,0
2774,414,6,1575,1575,-1,-1,0
2775,454,20,1591,1591,-2,-1,0
2776,413,32,1589,1589,0,-1,0
2777,351,43,1585,1585,0,0,0
2778,289,51,1576,1576,0,0,0
2779,229,58,1565,1565,0,0,0
2780,163,63,1577,1577,2,1,0
2781,95,65,1549,1549,0,0,0
2782,50,65,1550,1550,1,1,0
2783,47,65,1557,1557,0,1,0
2784,46,66,1565,1565,1,0,0
2785,12,67,1556,1556,0,1,0
2786,-131,65,1511,1511,2,1,0
2787,-259,55,-1559,-1559,0,1,0
2788,-222,46,-1538,-1538,1,1,0
2789,-203,39,-1546,-1546,0,0,0
2790,-227,31,-1575,-1575,0,0,0
2791,-165,23,-1549,-1549,0,1,0
2792,-69,19,-1514,-1514,0,0,0
2793,30,18,1516,1516,0,-1,0
2794,99,20,1547,1547,0,0,0
2795,88,23,1541,1541,0,0,0
2796,51,23,1510,1510,-1,0,0
2797,49,23,1519,1519,1,0,0
2798,60,24,1533,1533,0,1,0
2799,60,25,1541,1541,0,1,0
2800,63,27,1539,1539,0,0,0
2801,14,28,1524,1524,0,1,0
2802,-65,24,-1522,-1522,0,0,0
2803,-19,22,1503,1503,1,0,0
2804,-10,22,1513,1513,0,1,0
2805,-71,19,-1524,-1524,0,0,0
2806,-79,14,-1538,-1538,0,0,0
2807,-32,12,-1502,-1502,1,1,0
2808,-26,11,-1515,-1515,0,-1,0
2809,-42,8,-1530,-1530,0,0,0
2810,51,8,1511,1511,0,0,0
2811,98,10,1523,1523,0,-1,0
2812,67,12,1508,1508,0,0,0
2813,44,12,-1503,-1503,0,0,0
2814,48,12,1509,1509,1,0,0
2815,45,13,1506,1506,0,0,0
2816,-5,12,-1521,-1521,0,0,0
2817,6,11,-1518,-1518,0,0,0
2818,48,12,1502,1502,0,0,0
2819,-2,11,-1523,-1523,0,0,0
2820,-27,9,-1538,-1538,0,0,0
2821,38,9,-1508,-1508,0,0,0
2822,58,11,1503,1503,0,0,0
2823,36,11,-1508,-1508,0,0,0
2824,19,10,-1517,-1517,0,0,0
2825,13,10,-1531,-1531,0,-1,0
2826,-3,9,-1538,-1538,0,0,0
2827,-1,8,-1537,-1537,0,0,0
2828,12,8,-1530,-1530,0,0,0
2829,2,7,-1545,-1545,-1,0,0
2830,-17,6,-1572,-1572,-1,-1,0
2831,-19,4,-1569,-1569,0,0,0
2832,-13,3,-1574,-1574,0,-1,0
2833,-9,2,-1568,-1568,0,0,0
2834,-16,0,-1589,-1589,-1,-1,0
2835,15,-2,-1571,-1571,0,0,0
2836,105,0,-1540,-1540,-1,-1,0
2837,99,2,-1543,-1543,0,-1,0
2838,79,2,-1574,-1574,-2,-1,0
2839,152,5,-1534,-1534,0,-1,0
2840,219,11,1505,1505,-1,0,0
2841,251,17,1507,1507,-1,-2,0
2842,319,25,1551,1551,0,-1,0
2843,347,35,1567,1567,-2,0,0
2844,307,45,1561,1561,0,-1,0
2845,240,52,1549,1549,0,0,0
2846,175,57,1535,1535,0,0,0
2847,113,60,1527,1527,0,1,0
2848,78,60,1526,1526,1,0,0
2849,77,61,1551,1551,1,1,0
2850,72,62,1559,1559,0,1,0
2851,50,63,1558,1558,1,0,0
2852,34,62,1557,1557,0,1,0
2853,48,63,1581,1581,1,1,0
2854,-1,63,1570,1570,1,1,0
2855,-91,61,1536,1536,1,1,0
2856,-194,56,-1517,-1517,0,1,0
2857,-247,47,-1542,-1542,1,1,0
2858,-223,39,-1550,-1550,0,0,0
2859,-238,29,-1555,-1555,1,1,0
2860,-187,22,-1540,-1540,0,1,0
2861,-95,17,-1512,-1512,0,0,0
2862,3,16,1524,1524,0,0,0
2863,62,16,1536,1536,-1,0,0
2864,85,17,1543,1543,0,0,0
2865,102,20,1550,1550,0,0,0
2866,61,22,1549,1549,1,1,0
2867,5,21,1515,1515,0,0,0
2868,26,21,1520,1520,0,0,0
2869,25,22,1516,1516,0,0,0
2870,-63,18,-1503,-1503,2,1,0
2871,-98,14,-1532,-1532,0,0,0
2872,-53,13,-1516,-1516,0,0,0
2873,-83,8,-1541,-1541,0,0,0
2874,-70,4,-1543,-1543,0,0,0
2875,12,3,-1519,-1519,0,-1,0
2876,72,5,1509,1509,0,0,0
2877,57,6,1502,1502,0,0,0
2878,30,6,-1522,-1522,0,-1,0
2879,24,6,-1525,-1525,0,0,0
2880,28,6,-1522,-1522,0,0,0
2881,14,6,-1539,-1539,0,-1,0
2882,14,5,-1538,-1538,0,0,0
2883,27,5,-1539,-1539,0,-1,0
2884,23,5,-1549,-1549,-1,0,0
2885,21,4,-1556,-1556,0,-1,0
2886,17,3,-1564,-1564,-1,0,0
2887,63,2,-1538,-1538,0,0,0
2888,154,6,1505,1505,0,-1,0
2889,139,10,-1513,-1513,-1,-1,0
2890,126,12,-1520,-1520,0,-1,0
2891,177,17,1507,1507,0,-1,0
2892,159,22,1512,1512,0,0,0
2893,112,23,-1502,-1502,0,0,0
2894,142,27,1512,1512,0,-1,0
2895,120,31,1512,1512,0,0,0
2896,53,33,-1514,-1514,0,0,0
2897,4,31,-1534,-1534,0,0,0
2898,36,32,-1514,-1514,0,0,0
2899,30,32,-1514,-1514,0,0,0
2900,4,32,-1534,-1534,-1,0,0
2901,0,30,-1533,-1533,0,0,0
2902,36,29,-1514,-1514,0,0,0
2903,65,31,-1506,-1506,-1,0,0
2904,35,31,-1537,-1537,-1,-1,0
2905,48,30,-1524,-1524,0,0,0
2906,115,34,1506,1506,-1,0,0
2907,125,36,1510,1510,0,-1,0
2908,140,38,1526,1526,0,0,0
2909,168,44,1550,1550,-1,1,0
2910,121,47,1535,1535,0,0,0
2911,73,48,1527,1527,0,1,0
2912,71,49,1538,1538,1,0,0
2913,79,50,1553,1553,0,1,0
2914,63,51,1545,1545,0,0,0
2915,36,51,1540,1540,0,1,0
2916,24,50,1551,1551,1,1,0
2917,21,50,1554,1554,0,1,0
2918,8,50,1561,1561,1,1,0
2919,-27,51,1547,1547,1,0,0
2920,-119,46,0,0,0,1,0
2921,-127,40,1502,1502,1,1,0
2922,-84,37,1520,1520,0,1,0
2923,-186,32,-1535,-1535,0,1,0
2924,-283,21,-1592,-1592,1,0,0
2925,-218,14,-1567,-1567,0,1,0
2926,-196,6,-1575,-1575,0,0,0
2927,-128,0,-1557,-1557,0,0,0
2928,-28,-3,-1518,-1518,0,0,0
2929,56,-2,1506,1506,0,-1,0
2930,74,-1,1503,1503,-1,0,0
2931,35,0,-1516,-1516,0,0,0
2932,20,-1,-1525,-1525,0,0,0
2933,42,0,-1525,-1525,0,-1,0
2934,51,0,-1520,-1520,0,0,0
2935,43,0,-1543,-1543,-1,-1,0
2936,35,0,-1542,-1542,0,0,0
2937,32,0,-1551,-1551,0,-1,0
2938,44,0,-1561,-1561,-2,0,0
2939,70,1,-1550,-1550,0,-1,0
2940,71,1,-1553,-1553,-1,0,0
2941,135,2,-1524,-1524,0,-1,0
2942,247,9,1524,1524,-1,-1,0
2943,293,17,1544,1544,-1,-1,0
2944,332,25,1561,1561,-1,-1,0
2945,355,35,1594,1594,0,0,0
2946,317,45,1596,1596,0,0,0
2947,256,52,1583,1583,0,0,0
2948,195,58,1576,1576,1,0,0
2949,132,62,1565,1565,1,0,0
2950,68,64,1548,1548,0,1,0
2951,29,63,1539,1539,1,0,0
2952,54,63,1579,1579,1,2,0
2953,84,65,1591,1591,0,0,0
2954,68,66,1608,1608,2,1,0
2955,14,70,1577,1577,0,0,0
2956,-204,64,-1520,-1520,1,1,0
2957,-302,52,-1557,-1557,1,2,0
2958,-223,44,-1540,-1540,0,0,0
2959,-222,38,-1525,-1525,2,1,0
2960,-281,27,-1577,-1577,0,0,0
2961,-200,19,-1558,-1558,0,0,0
2962,-93,14,-1520,-1520,0,0,0
2963,11,13,1519,1519,0,0,0
2964,48,13,1532,1532,0,0,0
2965,41,13,1524,1524,0,0,0
2966,55,15,1526,1526,0,0,0
2967,46,15,1519,1519,0,0,0
2968,-4,14,1501,1501,1,0,0
2969,-3,13,-1504,-1504,0,0,0
